item_id,condition,position,length,sentiment,judge,score
31,second_long_negative,second,long,negative,claude,2.6
31,second_long_neutral,second,long,neutral,claude,3.35
31,second_long_positive,second,long,positive,claude,4.01
32,first_short_negative,first,short,negative,claude,3.08
32,first_short_neutral,first,short,neutral,claude,3.38
32,first_short_positive,first,short,positive,claude,3.06
32,first_normal_negative,first,normal,negative,claude,3.64
32,first_normal_neutral,first,normal,neutral,claude,3.43
32,first_normal_positive,first,normal,positive,claude,4.13
32,first_long_negative,first,long,negative,claude,3.55
32,first_long_neutral,first,long,neutral,claude,3.43
32,first_long_positive,first,long,positive,claude,3.76
32,second_short_negative,second,short,negative,claude,3.04
32,second_short_neutral,second,short,neutral,claude,2.84
32,second_short_positive,second,short,positive,claude,3.38
32,second_normal_negative,second,normal,negative,claude,3.28
32,second_normal_neutral,second,normal,neutral,claude,3.43
32,second_normal_positive,second,normal,positive,claude,3.54
32,second_long_negative,second,long,negative,claude,3.22
32,second_long_neutral,second,long,neutral,claude,3.55
32,second_long_positive,second,long,positive,claude,3.99
33,first_short_negative,first,short,negative,claude,3.08
33,first_short_neutral,first,short,neutral,claude,3.98
33,first_short_positive,first,short,positive,claude,3.44
33,first_normal_negative,first,normal,negative,claude,3.22
33,first_normal_neutral,first,normal,neutral,claude,4.23
33,first_normal_positive,first,normal,positive,claude,3.6
33,first_long_negative,first,long,negative,claude,3.9
33,first_long_neutral,first,long,neutral,claude,3.79
33,first_long_positive,first,long,positive,claude,3.09
33,second_short_negative,second,short,negative,claude,3.23
33,second_short_neutral,second,short,neutral,claude,3.08
33,second_short_positive,second,short,positive,claude,2.89
33,second_normal_negative,second,normal,negative,claude,2.8
33,second_normal_neutral,second,normal,neutral,claude,3.41
33,second_normal_positive,second,normal,positive,claude,3.61
33,second_long_negative,second,long,negative,claude,3.49
33,second_long_neutral,second,long,neutral,claude,3.33
33,second_long_positive,second,long,positive,claude,3.23
34,first_short_negative,first,short,negative,claude,3.11
34,first_short_neutral,first,short,neutral,claude,3.29
34,first_short_positive,first,short,positive,claude,3.2
34,first_normal_negative,first,normal,negative,claude,3.39
34,first_normal_neutral,first,normal,neutral,claude,3.49
34,first_normal_positive,first,normal,positive,claude,3.28
34,first_long_negative,first,long,negative,claude,3.42
34,first_long_neutral,first,long,neutral,claude,3.31
34,first_long_positive,first,long,positive,claude,3.59
34,second_short_negative,second,short,negative,claude,3.34
34,second_short_neutral,second,short,neutral,claude,3.29
34,second_short_positive,second,short,positive,claude,3.43
34,second_normal_negative,second,normal,negative,claude,2.83
34,second_normal_neutral,second,normal,neutral,claude,3.27
34,second_normal_positive,second,normal,positive,claude,3.51
34,second_long_negative,second,long,negative,claude,3.56
34,second_long_neutral,second,long,neutral,claude,2.94
34,second_long_positive,second,long,positive,claude,3.52
35,first_short_negative,first,short,negative,claude,3.77
35,first_short_neutral,first,short,neutral,claude,3.41
35,first_short_positive,first,short,positive,claude,3.48
35,first_normal_negative,first,normal,negative,claude,3.59
35,first_normal_neutral,first,normal,neutral,claude,3.57
35,first_normal_positive,first,normal,positive,claude,3.75
35,first_long_negative,first,long,negative,claude,3.51
35,first_long_neutral,first,long,neutral,claude,3.59
35,first_long_positive,first,long,positive,claude,3.36
35,second_short_negative,second,short,negative,claude,3.14
35,second_short_neutral,second,short,neutral,claude,3.62
35,second_short_positive,second,short,positive,claude,3.23
35,second_normal_negative,second,normal,negative,claude,3.28
35,second_normal_neutral,second,normal,neutral,claude,3.23
35,second_normal_positive,second,normal,positive,claude,3.67
35,second_long_negative,second,long,negative,claude,3.11
35,second_long_neutral,second,long,neutral,claude,3.69
35,second_long_positive,second,long,positive,claude,3.19
36,first_short_negative,first,short,negative,claude,3.09
36,first_short_neutral,first,short,neutral,claude,3.52
36,first_short_positive,first,short,positive,claude,3.55
36,first_normal_negative,first,normal,negative,claude,3.54
36,first_normal_neutral,first,normal,neutral,claude,3.82
36,first_normal_positive,first,normal,positive,claude,3.43
36,first_long_negative,first,long,negative,claude,3.62
36,first_long_neutral,first,long,neutral,claude,3.27
36,first_long_positive,first,long,positive,claude,3.97
36,second_short_negative,second,short,negative,claude,3.38
36,second_short_neutral,second,short,neutral,claude,3.4
36,second_short_positive,second,short,positive,claude,3.35
36,second_normal_negative,second,normal,negative,claude,3.09
36,second_normal_neutral,second,normal,neutral,claude,3.28
36,second_normal_positive,second,normal,positive,claude,3.58
36,second_long_negative,second,long,negative,claude,3.36
36,second_long_neutral,second,long,neutral,claude,3.46
36,second_long_positive,second,long,positive,claude,3.06
37,first_short_negative,first,short,negative,claude,3.46
37,first_short_neutral,first,short,neutral,claude,3.25
37,first_short_positive,first,short,positive,claude,3.18
37,first_normal_negative,first,normal,negative,claude,3.4
37,first_normal_neutral,first,normal,neutral,claude,2.94
37,first_normal_positive,first,normal,positive,claude,3.76
37,first_long_negative,first,long,negative,claude,3.75
37,first_long_neutral,first,long,neutral,claude,3.52
37,first_long_positive,first,long,positive,claude,3.29
37,second_short_negative,second,short,negative,claude,2.91
37,second_short_neutral,second,short,neutral,claude,3.19
37,second_short_positive,second,short,positive,claude,2.56
37,second_normal_negative,second,normal,negative,claude,3.38
37,second_normal_neutral,second,normal,neutral,claude,3.58
37,second_normal_positive,second,normal,positive,claude,3.34
37,second_long_negative,second,long,negative,claude,3.22
37,second_long_neutral,second,long,neutral,claude,3.47
37,second_long_positive,second,long,positive,claude,3.58
38,first_short_negative,first,short,negative,claude,3.74
38,first_short_neutral,first,short,neutral,claude,3.47
38,first_short_positive,first,short,positive,claude,3.3
38,first_normal_negative,first,normal,negative,claude,3.31
38,first_normal_neutral,first,normal,neutral,claude,3.55
38,first_normal_positive,first,normal,positive,claude,4.02
38,first_long_negative,first,long,negative,claude,3.39
38,first_long_neutral,first,long,neutral,claude,3.22
38,first_long_positive,first,long,positive,claude,3.33
38,second_short_negative,second,short,negative,claude,2.56
38,second_short_neutral,second,short,neutral,claude,3.34
38,second_short_positive,second,short,positive,claude,2.88
38,second_normal_negative,second,normal,negative,claude,2.96
38,second_normal_neutral,second,normal,neutral,claude,2.79
38,second_normal_positive,second,normal,positive,claude,3.09
38,second_long_negative,second,long,negative,claude,3.54
38,second_long_neutral,second,long,neutral,claude,3.03
38,second_long_positive,second,long,positive,claude,2.95
39,first_short_negative,first,short,negative,claude,3.46
39,first_short_neutral,first,short,neutral,claude,3.36
39,first_short_positive,first,short,positive,claude,3.64
39,first_normal_negative,first,normal,negative,claude,3.67
39,first_normal_neutral,first,normal,neutral,claude,3.5
39,first_normal_positive,first,normal,positive,claude,3.16
39,first_long_negative,first,long,negative,claude,3.45
39,first_long_neutral,first,long,neutral,claude,3.69
39,first_long_positive,first,long,positive,claude,3.42
39,second_short_negative,second,short,negative,claude,2.76
39,second_short_neutral,second,short,neutral,claude,3.57
39,second_short_positive,second,short,positive,claude,3.17
39,second_normal_negative,second,normal,negative,claude,3.21
39,second_normal_neutral,second,normal,neutral,claude,3.38
39,second_normal_positive,second,normal,positive,claude,3.74
39,second_long_negative,second,long,negative,claude,3.45
39,second_long_neutral,second,long,neutral,claude,3.32
39,second_long_positive,second,long,positive,claude,3.67
40,first_short_negative,first,short,negative,claude,4.05
40,first_short_neutral,first,short,neutral,claude,3.88
40,first_short_positive,first,short,positive,claude,3.71
40,first_normal_negative,first,normal,negative,claude,3.11
40,first_normal_neutral,first,normal,neutral,claude,4.63
40,first_normal_positive,first,normal,positive,claude,3.19
40,first_long_negative,first,long,negative,claude,3.38
40,first_long_neutral,first,long,neutral,claude,3.33
40,first_long_positive,first,long,positive,claude,4.08
40,second_short_negative,second,short,negative,claude,3.32
40,second_short_neutral,second,short,neutral,claude,2.81
40,second_short_positive,second,short,positive,claude,3.37
40,second_normal_negative,second,normal,negative,claude,3.49
40,second_normal_neutral,second,normal,neutral,claude,3.28
40,second_normal_positive,second,normal,positive,claude,3.06
40,second_long_negative,second,long,negative,claude,3.15
40,second_long_neutral,second,long,neutral,claude,3.29
40,second_long_positive,second,long,positive,claude,3.48
41,first_short_negative,first,short,negative,claude,3.25
41,first_short_neutral,first,short,neutral,claude,3.68
41,first_short_positive,first,short,positive,claude,3.23
41,first_normal_negative,first,normal,negative,claude,2.93
41,first_normal_neutral,first,normal,neutral,claude,3.28
41,first_normal_positive,first,normal,positive,claude,3.95
41,first_long_negative,first,long,negative,claude,3.32
41,first_long_neutral,first,long,neutral,claude,4.24
41,first_long_positive,first,long,positive,claude,3.74
41,second_short_negative,second,short,negative,claude,2.84
41,second_short_neutral,second,short,neutral,claude,2.99
41,second_short_positive,second,short,positive,claude,3.36
41,second_normal_negative,second,normal,negative,claude,2.98
41,second_normal_neutral,second,normal,neutral,claude,4.09
41,second_normal_positive,second,normal,positive,claude,3.13
41,second_long_negative,second,long,negative,claude,3.57
41,second_long_neutral,second,long,neutral,claude,3.86
41,second_long_positive,second,long,positive,claude,3.44
42,first_short_negative,first,short,negative,claude,3.11
42,first_short_neutral,first,short,neutral,claude,3.38
42,first_short_positive,first,short,positive,claude,3.62
42,first_normal_negative,first,normal,negative,claude,3.71
42,first_normal_neutral,first,normal,neutral,claude,3.52
42,first_normal_positive,first,normal,positive,claude,3.13
42,first_long_negative,first,long,negative,claude,3.5
42,first_long_neutral,first,long,neutral,claude,3.34
42,first_long_positive,first,long,positive,claude,2.94
42,second_short_negative,second,short,negative,claude,2.98
42,second_short_neutral,second,short,neutral,claude,2.81
42,second_short_positive,second,short,positive,claude,3.47
42,second_normal_negative,second,normal,negative,claude,3.91
42,second_normal_neutral,second,normal,neutral,claude,3.94
42,second_normal_positive,second,normal,positive,claude,3.26
42,second_long_negative,second,long,negative,claude,3.23
42,second_long_neutral,second,long,neutral,claude,3.63
42,second_long_positive,second,long,positive,claude,3.79
43,first_short_negative,first,short,negative,claude,3.28
43,first_short_neutral,first,short,neutral,claude,3.42
43,first_short_positive,first,short,positive,claude,4.17
43,first_normal_negative,first,normal,negative,claude,3.42
43,first_normal_neutral,first,normal,neutral,claude,3.35
43,first_normal_positive,first,normal,positive,claude,3.59
43,first_long_negative,first,long,negative,claude,3.66
43,first_long_neutral,first,long,neutral,claude,3.23
43,first_long_positive,first,long,positive,claude,3.52
43,second_short_negative,second,short,negative,claude,2.84
43,second_short_neutral,second,short,neutral,claude,3.16
43,second_short_positive,second,short,positive,claude,3.85
43,second_normal_negative,second,normal,negative,claude,3.55
43,second_normal_neutral,second,normal,neutral,claude,3.35
43,second_normal_positive,second,normal,positive,claude,3.15
