judge,item_id,condition,position,length,sentiment,score,repeat_num,corrected_score,method
claude,53,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,53,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,53,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,53,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,54,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,54,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,54,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,54,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,54,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,54,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,54,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,54,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,55,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,55,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,55,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,55,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,55,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,55,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,55,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,55,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,56,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,56,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,56,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,56,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,56,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,56,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,56,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,56,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,57,baseline,first,normal,neutral,3.0,1,3.2,consensus
claude,57,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,57,verbose_response,first,long,neutral,4.0,1,3.9,consensus
claude,57,positive_tone,first,normal,positive,3.0,1,3.2,consensus
claude,57,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,57,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,57,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,57,best_biased,second,long,positive,3.0,1,3.2,consensus
claude,58,baseline,first,normal,neutral,3.0,1,3.2,consensus
claude,58,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,58,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,58,positive_tone,first,normal,positive,3.0,1,3.2,consensus
claude,58,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,58,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,58,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,58,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,59,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,59,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,59,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,59,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,59,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,59,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,59,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,59,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,60,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,60,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,60,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,60,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,60,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,60,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,60,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,60,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,61,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,61,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,61,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,61,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,61,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,61,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,61,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,61,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,62,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,62,short_response,first,short,neutral,3.0,1,3.2,consensus
claude,62,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,62,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,62,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,62,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,62,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,62,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,63,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,63,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,63,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,63,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,63,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,63,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,63,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,63,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,64,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,64,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,64,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,64,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,64,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,64,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,64,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,64,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,65,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,65,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,65,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,65,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,65,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,65,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,65,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,65,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,66,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,66,short_response,first,short,neutral,4.0,1,3.9,consensus
claude,66,verbose_response,first,long,neutral,3.0,1,3.2,consensus
claude,66,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,66,negative_tone,first,normal,negative,4.0,1,3.9,consensus
claude,66,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,66,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,66,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,67,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,67,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,67,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,67,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,67,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,67,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,67,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,67,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,68,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,68,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,68,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,68,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,68,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,68,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,68,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,68,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,69,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,69,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,69,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,69,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,69,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,69,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,69,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,69,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,70,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,70,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,70,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,70,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,70,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,70,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,70,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,70,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,71,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,71,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,71,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,71,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,71,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,71,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,71,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,71,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,72,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,72,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,72,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,72,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,72,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,72,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,72,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,72,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,73,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,73,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,73,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,73,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,73,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,73,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,73,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,73,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,74,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,74,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,74,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,74,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,74,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,74,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,74,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,74,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,75,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,75,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,75,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,75,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,75,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,75,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,75,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,75,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,76,baseline,first,normal,neutral,3.0,1,3.2,consensus
claude,76,short_response,first,short,neutral,3.0,1,3.2,consensus
claude,76,verbose_response,first,long,neutral,4.0,1,3.9,consensus
claude,76,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,76,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,76,disfavored_pos,second,normal,neutral,4.0,1,3.9,consensus
claude,76,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,76,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,77,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,77,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,77,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,77,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,77,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,77,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,77,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,77,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,78,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,78,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,78,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,78,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,78,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,78,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,78,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,78,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,79,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,79,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,79,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,79,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,79,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,79,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,79,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,79,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,80,baseline,first,normal,neutral,4.0,1,3.9,consensus
claude,80,short_response,first,short,neutral,3.0,1,3.2,consensus
claude,80,verbose_response,first,long,neutral,4.0,1,3.9,consensus
claude,80,positive_tone,first,normal,positive,4.0,1,3.9,consensus
claude,80,negative_tone,first,normal,negative,3.0,1,3.2,consensus
claude,80,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
claude,80,worst_case,second,short,negative,3.0,1,3.2,consensus
claude,80,best_biased,second,long,positive,4.0,1,3.9,consensus
claude,81,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,81,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,81,verbose_response,first,long,neutral,4.0,1,3.8,consensus
claude,81,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,81,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,81,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
claude,81,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,81,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,82,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,82,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,82,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,82,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,82,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,82,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,82,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,82,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,83,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,83,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,83,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,83,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,83,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,83,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,83,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,83,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,84,baseline,first,normal,neutral,3.0,1,3.1,consensus
claude,84,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,84,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,84,positive_tone,first,normal,positive,3.0,1,3.1,consensus
claude,84,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,84,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,84,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,84,best_biased,second,long,positive,3.0,1,3.1,consensus
claude,85,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,85,short_response,first,short,neutral,3.0,1,3.1,consensus
claude,85,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,85,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,85,negative_tone,first,normal,negative,4.0,1,3.8,consensus
claude,85,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,85,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,85,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,86,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,86,short_response,first,short,neutral,4.0,1,3.8,consensus
claude,86,verbose_response,first,long,neutral,3.0,1,3.1,consensus
claude,86,positive_tone,first,normal,positive,4.0,1,3.8,consensus
claude,86,negative_tone,first,normal,negative,3.0,1,3.1,consensus
claude,86,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
claude,86,worst_case,second,short,negative,3.0,1,3.1,consensus
claude,86,best_biased,second,long,positive,4.0,1,3.8,consensus
claude,87,baseline,first,normal,neutral,4.0,1,3.8,consensus
claude,87,short_response,first,short,neutral,3.0,1,3.1,consensus
