item_id,judge,position,length,sentiment,condition,score
84,claude,first,normal,negative,negative,3.4
84,claude,second,normal,neutral,disfavored,2.7
84,claude,second,short,negative,worst,3.2
84,claude,second,long,positive,best_biased,3.7
85,claude,first,normal,neutral,baseline,3.4
85,claude,first,short,neutral,short,3.2
85,claude,first,long,neutral,verbose,3.6
85,claude,first,normal,positive,positive,3.7
85,claude,first,normal,negative,negative,3.7
85,claude,second,normal,neutral,disfavored,3.4
85,claude,second,short,negative,worst,2.9
85,claude,second,long,positive,best_biased,3.4
86,claude,first,normal,neutral,baseline,3.6
86,claude,first,short,neutral,short,3.8
86,claude,first,long,neutral,verbose,3.5
86,claude,first,normal,positive,positive,3.3
86,claude,first,normal,negative,negative,3.2
86,claude,second,normal,neutral,disfavored,2.8
86,claude,second,short,negative,worst,3.2
86,claude,second,long,positive,best_biased,3.1
87,claude,first,normal,neutral,baseline,3.1
87,claude,first,short,neutral,short,2.8
87,claude,first,long,neutral,verbose,3.3
87,claude,first,normal,positive,positive,3.8
87,claude,first,normal,negative,negative,3.0
87,claude,second,normal,neutral,disfavored,2.9
87,claude,second,short,negative,worst,3.2
87,claude,second,long,positive,best_biased,3.4
88,claude,first,normal,neutral,baseline,3.6
88,claude,first,short,neutral,short,3.6
88,claude,first,long,neutral,verbose,3.6
88,claude,first,normal,positive,positive,3.2
88,claude,first,normal,negative,negative,3.4
88,claude,second,normal,neutral,disfavored,3.5
88,claude,second,short,negative,worst,2.9
88,claude,second,long,positive,best_biased,3.1
89,claude,first,normal,neutral,baseline,3.8
89,claude,first,short,neutral,short,3.2
89,claude,first,long,neutral,verbose,3.5
89,claude,first,normal,positive,positive,3.6
89,claude,first,normal,negative,negative,3.7
89,claude,second,normal,neutral,disfavored,3.5
89,claude,second,short,negative,worst,3.0
89,claude,second,long,positive,best_biased,3.8
90,claude,first,normal,neutral,baseline,4.1
90,claude,first,short,neutral,short,3.8
90,claude,first,long,neutral,verbose,3.8
90,claude,first,normal,positive,positive,3.2
90,claude,first,normal,negative,negative,4.5
90,claude,second,normal,neutral,disfavored,3.0
90,claude,second,short,negative,worst,3.0
90,claude,second,long,positive,best_biased,3.3
91,claude,first,normal,neutral,baseline,4.0
91,claude,first,short,neutral,short,3.5
91,claude,first,long,neutral,verbose,3.2
91,claude,first,normal,positive,positive,3.7
91,claude,first,normal,negative,negative,3.6
91,claude,second,normal,neutral,disfavored,3.3
91,claude,second,short,negative,worst,2.8
91,claude,second,long,positive,best_biased,3.3
92,claude,first,normal,neutral,baseline,3.4
92,claude,first,short,neutral,short,3.4
92,claude,first,long,neutral,verbose,3.4
92,claude,first,normal,positive,positive,3.8
92,claude,first,normal,negative,negative,3.1
92,claude,second,normal,neutral,disfavored,2.9
92,claude,second,short,negative,worst,2.9
92,claude,second,long,positive,best_biased,4.0
93,claude,first,normal,neutral,baseline,3.3
93,claude,first,short,neutral,short,4.1
93,claude,first,long,neutral,verbose,3.7
93,claude,first,normal,positive,positive,3.2
93,claude,first,normal,negative,negative,3.2
93,claude,second,normal,neutral,disfavored,3.5
93,claude,second,short,negative,worst,2.8
93,claude,second,long,positive,best_biased,4.3
94,claude,first,normal,neutral,baseline,3.2
94,claude,first,short,neutral,short,3.6
94,claude,first,long,neutral,verbose,4.0
94,claude,first,normal,positive,positive,3.5
94,claude,first,normal,negative,negative,3.1
94,claude,second,normal,neutral,disfavored,3.3
94,claude,second,short,negative,worst,3.2
94,claude,second,long,positive,best_biased,3.8
95,claude,first,normal,neutral,baseline,3.5
95,claude,first,short,neutral,short,2.9
95,claude,first,long,neutral,verbose,3.6
95,claude,first,normal,positive,positive,3.4
95,claude,first,normal,negative,negative,2.8
95,claude,second,normal,neutral,disfavored,3.2
95,claude,second,short,negative,worst,2.7
95,claude,second,long,positive,best_biased,3.7
96,claude,first,normal,neutral,baseline,4.1
96,claude,first,short,neutral,short,3.9
96,claude,first,long,neutral,verbose,3.4
96,claude,first,normal,positive,positive,3.4
96,claude,first,normal,negative,negative,3.6
96,claude,second,normal,neutral,disfavored,3.7
96,claude,second,short,negative,worst,3.0
96,claude,second,long,positive,best_biased,3.5
97,claude,first,normal,neutral,baseline,4.2
97,claude,first,short,neutral,short,3.3
97,claude,first,long,neutral,verbose,3.4
97,claude,first,normal,positive,positive,3.6
97,claude,first,normal,negative,negative,3.6
97,claude,second,normal,neutral,disfavored,3.1
97,claude,second,short,negative,worst,3.0
97,claude,second,long,positive,best_biased,3.2
98,claude,first,normal,neutral,baseline,3.4
98,claude,first,short,neutral,short,3.9
98,claude,first,long,neutral,verbose,3.8
98,claude,first,normal,positive,positive,3.6
98,claude,first,normal,negative,negative,3.1
98,claude,second,normal,neutral,disfavored,3.3
98,claude,second,short,negative,worst,3.4
98,claude,second,long,positive,best_biased,3.4
99,claude,first,normal,neutral,baseline,3.9
99,claude,first,short,neutral,short,3.0
99,claude,first,long,neutral,verbose,3.5
99,claude,first,normal,positive,positive,4.1
99,claude,first,normal,negative,negative,2.8
99,claude,second,normal,neutral,disfavored,3.7
99,claude,second,short,negative,worst,2.6
99,claude,second,long,positive,best_biased,3.5
100,claude,first,normal,neutral,baseline,3.4
100,claude,first,short,neutral,short,3.6
100,claude,first,long,neutral,verbose,2.6
100,claude,first,normal,positive,positive,3.0
100,claude,first,normal,negative,negative,3.3
100,claude,second,normal,neutral,disfavored,3.4
100,claude,second,short,negative,worst,2.9
100,claude,second,long,positive,best_biased,3.5
101,claude,first,normal,neutral,baseline,3.1
101,claude,first,short,neutral,short,3.2
101,claude,first,long,neutral,verbose,3.3
101,claude,first,normal,positive,positive,3.7
101,claude,first,normal,negative,negative,3.6
101,claude,second,normal,neutral,disfavored,3.8
101,claude,second,short,negative,worst,2.9
101,claude,second,long,positive,best_biased,3.5
102,claude,first,normal,neutral,baseline,3.5
102,claude,first,short,neutral,short,3.3
102,claude,first,long,neutral,verbose,3.6
102,claude,first,normal,positive,positive,3.1
102,claude,first,normal,negative,negative,3.5
102,claude,second,normal,neutral,disfavored,3.1
102,claude,second,short,negative,worst,2.8
102,claude,second,long,positive,best_biased,3.1
103,claude,first,normal,neutral,baseline,3.8
103,claude,first,short,neutral,short,3.3
103,claude,first,long,neutral,verbose,3.9
103,claude,first,normal,positive,positive,3.7
103,claude,first,normal,negative,negative,2.9
103,claude,second,normal,neutral,disfavored,3.1
103,claude,second,short,negative,worst,3.3
103,claude,second,long,positive,best_biased,3.3
104,claude,first,normal,neutral,baseline,3.2
104,claude,first,short,neutral,short,3.3
104,claude,first,long,neutral,verbose,3.5
104,claude,first,normal,positive,positive,3.3
104,claude,first,normal,negative,negative,3.3
104,claude,second,normal,neutral,disfavored,3.2
104,claude,second,short,negative,worst,2.3
104,claude,second,long,positive,best_biased,3.7
105,claude,first,normal,neutral,baseline,3.3
105,claude,first,short,neutral,short,3.8
105,claude,first,long,neutral,verbose,3.2
105,claude,first,normal,positive,positive,3.1
105,claude,first,normal,negative,negative,3.8
105,claude,second,normal,neutral,disfavored,2.9
105,claude,second,short,negative,worst,2.9
105,claude,second,long,positive,best_biased,3.7
106,claude,first,normal,neutral,baseline,3.4
106,claude,first,short,neutral,short,2.9
106,claude,first,long,neutral,verbose,3.6
106,claude,first,normal,positive,positive,3.5
106,claude,first,normal,negative,negative,3.8
106,claude,second,normal,neutral,disfavored,3.6
106,claude,second,short,negative,worst,4.0
106,claude,second,long,positive,best_biased,3.1
107,claude,first,normal,neutral,baseline,3.5
107,claude,first,short,neutral,short,3.0
107,claude,first,long,neutral,verbose,3.9
107,claude,first,normal,positive,positive,3.8
107,claude,first,normal,negative,negative,3.6
107,claude,second,normal,neutral,disfavored,3.1
107,claude,second,short,negative,worst,2.9
107,claude,second,long,positive,best_biased,2.9
108,claude,first,normal,neutral,baseline,4.0
108,claude,first,short,neutral,short,3.5
108,claude,first,long,neutral,verbose,3.5
108,claude,first,normal,positive,positive,3.9
108,claude,first,normal,negative,negative,3.6
108,claude,second,normal,neutral,disfavored,3.7
108,claude,second,short,negative,worst,2.6
108,claude,second,long,positive,best_biased,3.3
109,claude,first,normal,neutral,baseline,3.6
109,claude,first,short,neutral,short,3.5
109,claude,first,long,neutral,verbose,3.9
109,claude,first,normal,positive,positive,3.3
109,claude,first,normal,negative,negative,3.5
109,claude,second,normal,neutral,disfavored,4.0
109,claude,second,short,negative,worst,3.3
109,claude,second,long,positive,best_biased,3.8
110,claude,first,normal,neutral,baseline,3.5
110,claude,first,short,neutral,short,3.6
110,claude,first,long,neutral,verbose,4.1
110,claude,first,normal,positive,positive,3.6
110,claude,first,normal,negative,negative,3.8
110,claude,second,normal,neutral,disfavored,3.1
110,claude,second,short,negative,worst,3.3
110,claude,second,long,positive,best_biased,3.8
111,claude,first,normal,neutral,baseline,3.3
111,claude,first,short,neutral,short,3.7
111,claude,first,long,neutral,verbose,3.4
111,claude,first,normal,positive,positive,3.3
111,claude,first,normal,negative,negative,3.4
111,claude,second,normal,neutral,disfavored,4.0
111,claude,second,short,negative,worst,3.2
111,claude,second,long,positive,best_biased,3.8
112,claude,first,normal,neutral,baseline,3.3
112,claude,first,short,neutral,short,3.4
112,claude,first,long,neutral,verbose,3.2
112,claude,first,normal,positive,positive,3.4
112,claude,first,normal,negative,negative,3.7
112,claude,second,normal,neutral,disfavored,3.4
112,claude,second,short,negative,worst,3.6
112,claude,second,long,positive,best_biased,3.5
113,claude,first,normal,neutral,baseline,3.4
113,claude,first,short,neutral,short,3.8
113,claude,first,long,neutral,verbose,3.4
113,claude,first,normal,positive,positive,3.1
113,claude,first,normal,negative,negative,3.8
113,claude,second,normal,neutral,disfavored,3.5
113,claude,second,short,negative,worst,2.5
113,claude,second,long,positive,best_biased,3.6
114,claude,first,normal,neutral,baseline,3.4
114,claude,first,short,neutral,short,3.9
114,claude,first,long,neutral,verbose,3.4
114,claude,first,normal,positive,positive,3.4
114,claude,first,normal,negative,negative,3.1
114,claude,second,normal,neutral,disfavored,3.1
114,claude,second,short,negative,worst,2.9
114,claude,second,long,positive,best_biased,3.1
115,claude,first,normal,neutral,baseline,3.2
115,claude,first,short,neutral,short,2.9
115,claude,first,long,neutral,verbose,3.1
115,claude,first,normal,positive,positive,3.1
115,claude,first,normal,negative,negative,3.3
115,claude,second,normal,neutral,disfavored,3.2
115,claude,second,short,negative,worst,2.8
115,claude,second,long,positive,best_biased,3.7
116,claude,first,normal,neutral,baseline,3.5
116,claude,first,short,neutral,short,3.2
116,claude,first,long,neutral,verbose,3.4
116,claude,first,normal,positive,positive,4.1
116,claude,first,normal,negative,negative,3.5
116,claude,second,normal,neutral,disfavored,3.5
116,claude,second,short,negative,worst,2.3
116,claude,second,long,positive,best_biased,3.4
117,claude,first,normal,neutral,baseline,2.8
117,claude,first,short,neutral,short,3.2
117,claude,first,long,neutral,verbose,3.7
117,claude,first,normal,positive,positive,3.4
117,claude,first,normal,negative,negative,3.6
117,claude,second,normal,neutral,disfavored,3.1
117,claude,second,short,negative,worst,3.3
117,claude,second,long,positive,best_biased,3.1
118,claude,first,normal,neutral,baseline,3.4
118,claude,first,short,neutral,short,3.5
118,claude,first,long,neutral,verbose,3.7
118,claude,first,normal,positive,positive,3.5
118,claude,first,normal,negative,negative,4.0
118,claude,second,normal,neutral,disfavored,3.3
118,claude,second,short,negative,worst,3.0
118,claude,second,long,positive,best_biased,2.7
119,claude,first,normal,neutral,baseline,4.0
119,claude,first,short,neutral,short,3.3
119,claude,first,long,neutral,verbose,3.2
119,claude,first,normal,positive,positive,4.0
119,claude,first,normal,negative,negative,3.8
119,claude,second,normal,neutral,disfavored,3.4
119,claude,second,short,negative,worst,2.7
119,claude,second,long,positive,best_biased,3.7
120,claude,first,normal,neutral,baseline,3.3
120,claude,first,short,neutral,short,3.0
120,claude,first,long,neutral,verbose,3.9
120,claude,first,normal,positive,positive,2.9
120,claude,first,normal,negative,negative,3.6
120,claude,second,normal,neutral,disfavored,3.5
120,claude,second,short,negative,worst,3.7
120,claude,second,long,positive,best_biased,3.6
121,claude,first,normal,neutral,baseline,2.9
121,claude,first,short,neutral,short,3.1
121,claude,first,long,neutral,verbose,3.6
121,claude,first,normal,positive,positive,3.7
121,claude,first,normal,negative,negative,3.7
121,claude,second,normal,neutral,disfavored,2.8
121,claude,second,short,negative,worst,3.0
121,claude,second,long,positive,best_biased,3.8
122,claude,first,normal,neutral,baseline,4.0
122,claude,first,short,neutral,short,3.9
122,claude,first,long,neutral,verbose,3.5
122,claude,first,normal,positive,positive,3.9
122,claude,first,normal,negative,negative,3.9
122,claude,second,normal,neutral,disfavored,3.7
122,claude,second,short,negative,worst,3.3
122,claude,second,long,positive,best_biased,3.8
123,claude,first,normal,neutral,baseline,3.3
123,claude,first,short,neutral,short,2.9
123,claude,first,long,neutral,verbose,3.9
123,claude,first,normal,positive,positive,3.5
123,claude,first,normal,negative,negative,3.4
123,claude,second,normal,neutral,disfavored,3.2
123,claude,second,short,negative,worst,3.0
123,claude,second,long,positive,best_biased,3.6
124,claude,first,normal,neutral,baseline,3.2
124,claude,first,short,neutral,short,3.4
124,claude,first,long,neutral,verbose,3.7
124,claude,first,normal,positive,positive,3.6
124,claude,first,normal,negative,negative,3.2
124,claude,second,normal,neutral,disfavored,3.6
124,claude,second,short,negative,worst,3.7
124,claude,second,long,positive,best_biased,3.4
125,claude,first,normal,neutral,baseline,3.9
125,claude,first,short,neutral,short,3.6
125,claude,first,long,neutral,verbose,2.8
125,claude,first,normal,positive,positive,3.4
125,claude,first,normal,negative,negative,3.2
125,claude,second,normal,neutral,disfavored,3.6
125,claude,second,short,negative,worst,3.2
125,claude,second,long,positive,best_biased,3.7
126,claude,first,normal,neutral,baseline,3.7
126,claude,first,short,neutral,short,3.1
126,claude,first,long,neutral,verbose,3.4
126,claude,first,normal,positive,positive,3.2
126,claude,first,normal,negative,negative,3.4
126,claude,second,normal,neutral,disfavored,3.3
126,claude,second,short,negative,worst,3.2
126,claude,second,long,positive,best_biased,3.3
127,claude,first,normal,neutral,baseline,3.8
127,claude,first,short,neutral,short,3.6
127,claude,first,long,neutral,verbose,4.1
127,claude,first,normal,positive,positive,3.8
127,claude,first,normal,negative,negative,3.5
127,claude,second,normal,neutral,disfavored,3.6
