judge,item_id,condition,position,length,sentiment,score,repeat_num,raw_score,item_quality
claude,17,negative_tone,first,normal,negative,4,0,3.5618,0.0471
claude,17,negative_tone,first,normal,negative,4,1,3.8797,0.0471
claude,17,negative_tone,first,normal,negative,4,2,4.0265,0.0471
claude,17,disfavored_pos,second,normal,neutral,4,0,3.3673,0.0471
claude,17,disfavored_pos,second,normal,neutral,4,1,3.3536,0.0471
claude,17,disfavored_pos,second,normal,neutral,4,2,3.6669,0.0471
claude,17,worst_case,second,short,negative,4,0,3.8477,0.0471
claude,17,worst_case,second,short,negative,4,1,3.4377,0.0471
claude,17,worst_case,second,short,negative,4,2,3.4577,0.0471
claude,17,best_case_biased,second,long,positive,4,0,3.3147,0.0471
claude,17,best_case_biased,second,long,positive,3,1,3.1075,0.0471
claude,17,best_case_biased,second,long,positive,3,2,3.1905,0.0471
claude,18,baseline,first,normal,neutral,3,0,3.2132,-0.1362
claude,18,baseline,first,normal,neutral,3,1,3.2486,-0.1362
claude,18,baseline,first,normal,neutral,4,2,3.3586,-0.1362
claude,18,short_response,first,short,neutral,4,0,3.3824,-0.1362
claude,18,short_response,first,short,neutral,4,1,3.5996,-0.1362
claude,18,short_response,first,short,neutral,3,2,3.1791,-0.1362
claude,18,verbose_response,first,long,neutral,4,0,3.4462,-0.1362
claude,18,verbose_response,first,long,neutral,3,1,3.2485,-0.1362
claude,18,verbose_response,first,long,neutral,4,2,3.2756,-0.1362
claude,18,positive_tone,first,normal,positive,4,0,3.5251,-0.1362
claude,18,positive_tone,first,normal,positive,3,1,3.2285,-0.1362
claude,18,positive_tone,first,normal,positive,4,2,3.4769,-0.1362
claude,18,negative_tone,first,normal,negative,4,0,3.4913,-0.1362
claude,18,negative_tone,first,normal,negative,4,1,3.5451,-0.1362
claude,18,negative_tone,first,normal,negative,4,2,3.5115,-0.1362
claude,18,disfavored_pos,second,normal,neutral,4,0,3.6489,-0.1362
claude,18,disfavored_pos,second,normal,neutral,3,1,3.1386,-0.1362
claude,18,disfavored_pos,second,normal,neutral,3,2,3.1562,-0.1362
claude,18,worst_case,second,short,negative,3,0,3.2348,-0.1362
claude,18,worst_case,second,short,negative,3,1,3.248,-0.1362
claude,18,worst_case,second,short,negative,3,2,3.232,-0.1362
claude,18,best_case_biased,second,long,positive,4,0,3.4182,-0.1362
claude,18,best_case_biased,second,long,positive,4,1,3.4633,-0.1362
claude,18,best_case_biased,second,long,positive,3,2,3.075,-0.1362
claude,19,baseline,first,normal,neutral,3,0,3.1633,-0.2118
claude,19,baseline,first,normal,neutral,4,1,3.3589,-0.2118
claude,19,baseline,first,normal,neutral,3,2,3.2053,-0.2118
claude,19,short_response,first,short,neutral,4,0,3.3726,-0.2118
claude,19,short_response,first,short,neutral,4,1,3.3016,-0.2118
claude,19,short_response,first,short,neutral,3,2,3.0181,-0.2118
claude,19,verbose_response,first,long,neutral,4,0,3.4635,-0.2118
claude,19,verbose_response,first,long,neutral,4,1,3.5045,-0.2118
claude,19,verbose_response,first,long,neutral,3,2,3.107,-0.2118
claude,19,positive_tone,first,normal,positive,4,0,3.2742,-0.2118
claude,19,positive_tone,first,normal,positive,4,1,3.3853,-0.2118
claude,19,positive_tone,first,normal,positive,4,2,3.3933,-0.2118
claude,19,negative_tone,first,normal,negative,4,0,3.4968,-0.2118
claude,19,negative_tone,first,normal,negative,4,1,3.7198,-0.2118
claude,19,negative_tone,first,normal,negative,4,2,3.359,-0.2118
claude,19,disfavored_pos,second,normal,neutral,3,0,3.0364,-0.2118
claude,19,disfavored_pos,second,normal,neutral,3,1,2.9406,-0.2118
claude,19,disfavored_pos,second,normal,neutral,3,2,3.0476,-0.2118
claude,19,worst_case,second,short,negative,4,0,3.2742,-0.2118
claude,19,worst_case,second,short,negative,4,1,3.6306,-0.2118
claude,19,worst_case,second,short,negative,3,2,3.1797,-0.2118
claude,19,best_case_biased,second,long,positive,3,0,3.1543,-0.2118
claude,19,best_case_biased,second,long,positive,3,1,3.1075,-0.2118
claude,19,best_case_biased,second,long,positive,4,2,3.3424,-0.2118
claude,20,baseline,first,normal,neutral,4,0,4.0989,0.2198
claude,20,baseline,first,normal,neutral,4,1,3.6402,0.2198
claude,20,baseline,first,normal,neutral,4,2,3.6464,0.2198
claude,20,short_response,first,short,neutral,4,0,3.8721,0.2198
claude,20,short_response,first,short,neutral,4,1,3.8124,0.2198
claude,20,short_response,first,short,neutral,4,2,4.0046,0.2198
claude,20,verbose_response,first,long,neutral,4,0,3.7362,0.2198
claude,20,verbose_response,first,long,neutral,4,1,3.5806,0.2198
claude,20,verbose_response,first,long,neutral,4,2,3.7373,0.2198
claude,20,positive_tone,first,normal,positive,4,0,3.9528,0.2198
claude,20,positive_tone,first,normal,positive,4,1,3.9052,0.2198
claude,20,positive_tone,first,normal,positive,4,2,3.8535,0.2198
claude,20,negative_tone,first,normal,negative,4,0,3.9958,0.2198
claude,20,negative_tone,first,normal,negative,4,1,4.0128,0.2198
claude,20,negative_tone,first,normal,negative,4,2,4.0479,0.2198
claude,20,disfavored_pos,second,normal,neutral,4,0,3.7069,0.2198
claude,20,disfavored_pos,second,normal,neutral,4,1,3.5723,0.2198
claude,20,disfavored_pos,second,normal,neutral,4,2,3.6241,0.2198
claude,20,worst_case,second,short,negative,4,0,3.9476,0.2198
claude,20,worst_case,second,short,negative,4,1,3.553,0.2198
claude,20,worst_case,second,short,negative,4,2,3.7842,0.2198
claude,20,best_case_biased,second,long,positive,4,0,3.4656,0.2198
claude,20,best_case_biased,second,long,positive,4,1,3.548,0.2198
claude,20,best_case_biased,second,long,positive,4,2,3.7916,0.2198
claude,21,baseline,first,normal,neutral,4,0,3.4948,-0.0339
claude,21,baseline,first,normal,neutral,4,1,3.4731,-0.0339
claude,21,baseline,first,normal,neutral,4,2,3.2622,-0.0339
claude,21,short_response,first,short,neutral,4,0,3.5693,-0.0339
claude,21,short_response,first,short,neutral,4,1,3.5526,-0.0339
claude,21,short_response,first,short,neutral,4,2,3.8031,-0.0339
claude,21,verbose_response,first,long,neutral,4,0,3.3354,-0.0339
claude,21,verbose_response,first,long,neutral,4,1,3.4223,-0.0339
claude,21,verbose_response,first,long,neutral,4,2,3.4273,-0.0339
claude,21,positive_tone,first,normal,positive,4,0,3.7764,-0.0339
claude,21,positive_tone,first,normal,positive,4,1,3.5004,-0.0339
claude,21,positive_tone,first,normal,positive,4,2,3.5622,-0.0339
claude,21,negative_tone,first,normal,negative,4,0,3.6664,-0.0339
claude,21,negative_tone,first,normal,negative,4,1,3.5969,-0.0339
claude,21,negative_tone,first,normal,negative,4,2,3.4925,-0.0339
claude,21,disfavored_pos,second,normal,neutral,4,0,3.3782,-0.0339
claude,21,disfavored_pos,second,normal,neutral,4,1,3.5233,-0.0339
claude,21,disfavored_pos,second,normal,neutral,3,2,3.1768,-0.0339
claude,21,worst_case,second,short,negative,4,0,3.4846,-0.0339
claude,21,worst_case,second,short,negative,4,1,3.3221,-0.0339
claude,21,worst_case,second,short,negative,4,2,3.6917,-0.0339
claude,21,best_case_biased,second,long,positive,3,0,2.9916,-0.0339
claude,21,best_case_biased,second,long,positive,3,1,3.1796,-0.0339
claude,21,best_case_biased,second,long,positive,4,2,3.3622,-0.0339
claude,22,baseline,first,normal,neutral,4,0,3.745,0.0101
claude,22,baseline,first,normal,neutral,4,1,3.5003,0.0101
claude,22,baseline,first,normal,neutral,4,2,3.4268,0.0101
claude,22,short_response,first,short,neutral,4,0,3.8005,0.0101
claude,22,short_response,first,short,neutral,4,1,3.2512,0.0101
claude,22,short_response,first,short,neutral,3,2,3.1273,0.0101
claude,22,verbose_response,first,long,neutral,4,0,3.5027,0.0101
claude,22,verbose_response,first,long,neutral,4,1,3.3473,0.0101
claude,22,verbose_response,first,long,neutral,4,2,3.2616,0.0101
claude,22,positive_tone,first,normal,positive,4,0,3.677,0.0101
claude,22,positive_tone,first,normal,positive,4,1,3.6004,0.0101
claude,22,positive_tone,first,normal,positive,4,2,3.4671,0.0101
claude,22,negative_tone,first,normal,negative,4,0,3.3989,0.0101
claude,22,negative_tone,first,normal,negative,4,1,3.7541,0.0101
claude,22,negative_tone,first,normal,negative,4,2,3.7174,0.0101
claude,22,disfavored_pos,second,normal,neutral,4,0,3.3738,0.0101
claude,22,disfavored_pos,second,normal,neutral,4,1,3.6948,0.0101
claude,22,disfavored_pos,second,normal,neutral,3,2,3.2136,0.0101
claude,22,worst_case,second,short,negative,3,0,3.2052,0.0101
claude,22,worst_case,second,short,negative,4,1,3.3677,0.0101
claude,22,worst_case,second,short,negative,4,2,3.4937,0.0101
claude,22,best_case_biased,second,long,positive,4,0,3.3801,0.0101
claude,22,best_case_biased,second,long,positive,4,1,3.2856,0.0101
claude,22,best_case_biased,second,long,positive,4,2,3.4013,0.0101
claude,23,baseline,first,normal,neutral,3,0,3.0986,-0.2137
claude,23,baseline,first,normal,neutral,4,1,3.5029,-0.2137
claude,23,baseline,first,normal,neutral,4,2,3.274,-0.2137
claude,23,short_response,first,short,neutral,4,0,3.4506,-0.2137
claude,23,short_response,first,short,neutral,4,1,3.3228,-0.2137
claude,23,short_response,first,short,neutral,4,2,3.3417,-0.2137
claude,23,verbose_response,first,long,neutral,4,0,3.3003,-0.2137
claude,23,verbose_response,first,long,neutral,4,1,3.2802,-0.2137
claude,23,verbose_response,first,long,neutral,4,2,3.3123,-0.2137
claude,23,positive_tone,first,normal,positive,4,0,3.5556,-0.2137
claude,23,positive_tone,first,normal,positive,4,1,3.3687,-0.2137
claude,23,positive_tone,first,normal,positive,4,2,3.4533,-0.2137
claude,23,negative_tone,first,normal,negative,4,0,3.3715,-0.2137
claude,23,negative_tone,first,normal,negative,4,1,3.6239,-0.2137
claude,23,negative_tone,first,normal,negative,4,2,3.2747,-0.2137
claude,23,disfavored_pos,second,normal,neutral,4,0,3.4634,-0.2137
claude,23,disfavored_pos,second,normal,neutral,3,1,3.1597,-0.2137
claude,23,disfavored_pos,second,normal,neutral,3,2,2.9302,-0.2137
claude,23,worst_case,second,short,negative,4,0,3.3038,-0.2137
claude,23,worst_case,second,short,negative,3,1,3.146,-0.2137
claude,23,worst_case,second,short,negative,4,2,3.4427,-0.2137
claude,23,best_case_biased,second,long,positive,3,0,2.9815,-0.2137
claude,23,best_case_biased,second,long,positive,3,1,3.0218,-0.2137
claude,23,best_case_biased,second,long,positive,2,2,2.7403,-0.2137
claude,24,baseline,first,normal,neutral,4,0,3.3505,-0.0817
claude,24,baseline,first,normal,neutral,3,1,3.0548,-0.0817
claude,24,baseline,first,normal,neutral,3,2,3.1808,-0.0817
claude,24,short_response,first,short,neutral,4,0,3.5238,-0.0817
claude,24,short_response,first,short,neutral,4,1,3.528,-0.0817
claude,24,short_response,first,short,neutral,4,2,3.4685,-0.0817
claude,24,verbose_response,first,long,neutral,3,0,3.1788,-0.0817
claude,24,verbose_response,first,long,neutral,4,1,3.3305,-0.0817
claude,24,verbose_response,first,long,neutral,4,2,3.3377,-0.0817
claude,24,positive_tone,first,normal,positive,4,0,3.2772,-0.0817
claude,24,positive_tone,first,normal,positive,4,1,3.7164,-0.0817
claude,24,positive_tone,first,normal,positive,4,2,3.6131,-0.0817
claude,24,negative_tone,first,normal,negative,4,0,3.4819,-0.0817
claude,24,negative_tone,first,normal,negative,4,1,3.5228,-0.0817
claude,24,negative_tone,first,normal,negative,4,2,3.5527,-0.0817
claude,24,disfavored_pos,second,normal,neutral,3,0,2.9615,-0.0817
claude,24,disfavored_pos,second,normal,neutral,4,1,3.2576,-0.0817
claude,24,disfavored_pos,second,normal,neutral,3,2,3.1858,-0.0817
claude,24,worst_case,second,short,negative,3,0,3.2155,-0.0817
claude,24,worst_case,second,short,negative,4,1,3.356,-0.0817
claude,24,worst_case,second,short,negative,4,2,3.7614,-0.0817
claude,24,best_case_biased,second,long,positive,4,0,3.3658,-0.0817
claude,24,best_case_biased,second,long,positive,3,1,3.1295,-0.0817
claude,24,best_case_biased,second,long,positive,4,2,3.3525,-0.0817
claude,25,baseline,first,normal,neutral,4,0,3.7265,0.0166
claude,25,baseline,first,normal,neutral,4,1,3.6553,0.0166
claude,25,baseline,first,normal,neutral,4,2,3.5256,0.0166
claude,25,short_response,first,short,neutral,4,0,3.3899,0.0166
claude,25,short_response,first,short,neutral,4,1,3.6118,0.0166
claude,25,short_response,first,short,neutral,4,2,3.5616,0.0166
claude,25,verbose_response,first,long,neutral,4,0,3.5843,0.0166
claude,25,verbose_response,first,long,neutral,4,1,3.5414,0.0166
claude,25,verbose_response,first,long,neutral,4,2,3.6098,0.0166
claude,25,positive_tone,first,normal,positive,4,0,3.4783,0.0166
claude,25,positive_tone,first,normal,positive,4,1,3.784,0.0166
claude,25,positive_tone,first,normal,positive,4,2,3.5992,0.0166
claude,25,negative_tone,first,normal,negative,4,0,3.9591,0.0166
claude,25,negative_tone,first,normal,negative,4,1,3.5029,0.0166
claude,25,negative_tone,first,normal,negative,4,2,3.9031,0.0166
claude,25,disfavored_pos,second,normal,neutral,4,0,3.4293,0.0166
claude,25,disfavored_pos,second,normal,neutral,4,1,3.2892,0.0166
claude,25,disfavored_pos,second,normal,neutral,4,2,3.3168,0.0166
claude,25,worst_case,second,short,negative,4,0,3.4467,0.0166
claude,25,worst_case,second,short,negative,4,1,3.5919,0.0166
claude,25,worst_case,second,short,negative,4,2,3.6111,0.0166
claude,25,best_case_biased,second,long,positive,3,0,3.2273,0.0166
claude,25,best_case_biased,second,long,positive,4,1,3.3344,0.0166
claude,25,best_case_biased,second,long,positive,4,2,3.7569,0.0166
claude,26,baseline,first,normal,neutral,4,0,3.5865,-0.1726
claude,26,baseline,first,normal,neutral,4,1,3.3928,-0.1726
claude,26,baseline,first,normal,neutral,4,2,3.3331,-0.1726
claude,26,short_response,first,short,neutral,4,0,3.3272,-0.1726
claude,26,short_response,first,short,neutral,4,1,3.4086,-0.1726
claude,26,short_response,first,short,neutral,3,2,3.1386,-0.1726
claude,26,verbose_response,first,long,neutral,3,0,3.2049,-0.1726
claude,26,verbose_response,first,long,neutral,3,1,2.972,-0.1726
claude,26,verbose_response,first,long,neutral,4,2,3.3132,-0.1726
claude,26,positive_tone,first,normal,positive,4,0,3.4841,-0.1726
claude,26,positive_tone,first,normal,positive,4,1,3.2976,-0.1726
claude,26,positive_tone,first,normal,positive,4,2,3.6371,-0.1726
claude,26,negative_tone,first,normal,negative,3,0,3.2251,-0.1726
claude,26,negative_tone,first,normal,negative,3,1,3.1857,-0.1726
claude,26,negative_tone,first,normal,negative,4,2,3.4644,-0.1726
claude,26,disfavored_pos,second,normal,neutral,4,0,3.3801,-0.1726
claude,26,disfavored_pos,second,normal,neutral,4,1,3.4852,-0.1726
claude,26,disfavored_pos,second,normal,neutral,3,2,3.1316,-0.1726
claude,26,worst_case,second,short,negative,4,0,3.5302,-0.1726
claude,26,worst_case,second,short,negative,4,1,3.3123,-0.1726
claude,26,worst_case,second,short,negative,4,2,3.2862,-0.1726
claude,26,best_case_biased,second,long,positive,4,0,3.3222,-0.1726
claude,26,best_case_biased,second,long,positive,4,1,3.2771,-0.1726
claude,26,best_case_biased,second,long,positive,3,2,2.8425,-0.1726
claude,27,baseline,first,normal,neutral,4,0,3.7778,0.0564
claude,27,baseline,first,normal,neutral,4,1,3.7634,0.0564
claude,27,baseline,first,normal,neutral,4,2,3.4625,0.0564
claude,27,short_response,first,short,neutral,4,0,3.6017,0.0564
claude,27,short_response,first,short,neutral,4,1,3.6179,0.0564
claude,27,short_response,first,short,neutral,4,2,3.5794,0.0564
claude,27,verbose_response,first,long,neutral,4,0,3.3856,0.0564
claude,27,verbose_response,first,long,neutral,4,1,3.3655,0.0564
claude,27,verbose_response,first,long,neutral,4,2,3.4721,0.0564
claude,27,positive_tone,first,normal,positive,4,0,3.7999,0.0564
claude,27,positive_tone,first,normal,positive,4,1,3.696,0.0564
claude,27,positive_tone,first,normal,positive,4,2,3.5452,0.0564
claude,27,negative_tone,first,normal,negative,4,0,3.7837,0.0564
claude,27,negative_tone,first,normal,negative,3,1,3.1863,0.0564
claude,27,negative_tone,first,normal,negative,4,2,3.8459,0.0564
claude,27,disfavored_pos,second,normal,neutral,3,0,3.1493,0.0564
claude,27,disfavored_pos,second,normal,neutral,4,1,3.3766,0.0564
claude,27,disfavored_pos,second,normal,neutral,4,2,3.2516,0.0564
claude,27,worst_case,second,short,negative,4,0,3.2964,0.0564
claude,27,worst_case,second,short,negative,4,1,3.7752,0.0564
claude,27,worst_case,second,short,negative,4,2,3.4577,0.0564
claude,27,best_case_biased,second,long,positive,4,0,3.4464,0.0564
claude,27,best_case_biased,second,long,positive,4,1,3.3697,0.0564
claude,27,best_case_biased,second,long,positive,4,2,3.4719,0.0564
claude,28,baseline,first,normal,neutral,4,0,3.4214,-0.0901
claude,28,baseline,first,normal,neutral,3,1,3.2175,-0.0901
claude,28,baseline,first,normal,neutral,4,2,3.5593,-0.0901
claude,28,short_response,first,short,neutral,4,0,3.3084,-0.0901
claude,28,short_response,first,short,neutral,3,1,3.1331,-0.0901
claude,28,short_response,first,short,neutral,4,2,3.3193,-0.0901
claude,28,verbose_response,first,long,neutral,4,0,3.5775,-0.0901
claude,28,verbose_response,first,long,neutral,4,1,3.4702,-0.0901
claude,28,verbose_response,first,long,neutral,4,2,3.2724,-0.0901
claude,28,positive_tone,first,normal,positive,4,0,3.4023,-0.0901
claude,28,positive_tone,first,normal,positive,4,1,3.4068,-0.0901
claude,28,positive_tone,first,normal,positive,4,2,3.8026,-0.0901
claude,28,negative_tone,first,normal,negative,4,0,3.5729,-0.0901
claude,28,negative_tone,first,normal,negative,4,1,3.5809,-0.0901
claude,28,negative_tone,first,normal,negative,4,2,3.6799,-0.0901
claude,28,disfavored_pos,second,normal,neutral,4,0,3.3293,-0.0901
claude,28,disfavored_pos,second,normal,neutral,3,1,3.2472,-0.0901
claude,28,disfavored_pos,second,normal,neutral,4,2,3.2575,-0.0901
claude,28,worst_case,second,short,negative,4,0,3.3884,-0.0901
claude,28,worst_case,second,short,negative,4,1,3.3951,-0.0901
claude,28,worst_case,second,short,negative,4,2,3.5443,-0.0901
claude,28,best_case_biased,second,long,positive,3,0,3.2425,-0.0901
claude,28,best_case_biased,second,long,positive,4,1,3.3753,-0.0901
claude,28,best_case_biased,second,long,positive,3,2,3.2167,-0.0901
claude,29,baseline,first,normal,neutral,4,0,3.468,-0.0438
claude,29,baseline,first,normal,neutral,3,1,3.1565,-0.0438
claude,29,baseline,first,normal,neutral,4,2,3.5937,-0.0438
claude,29,short_response,first,short,neutral,4,0,3.4934,-0.0438
claude,29,short_response,first,short,neutral,4,1,3.6009,-0.0438
claude,29,short_response,first,short,neutral,3,2,2.9584,-0.0438
claude,29,verbose_response,first,long,neutral,4,0,3.7208,-0.0438
claude,29,verbose_response,first,long,neutral,4,1,3.3532,-0.0438
claude,29,verbose_response,first,long,neutral,4,2,3.5591,-0.0438
claude,29,positive_tone,first,normal,positive,4,0,3.3347,-0.0438
claude,29,positive_tone,first,normal,positive,4,1,3.6074,-0.0438
claude,29,positive_tone,first,normal,positive,4,2,3.3324,-0.0438
claude,29,negative_tone,first,normal,negative,4,0,3.4533,-0.0438
claude,29,negative_tone,first,normal,negative,4,1,3.8721,-0.0438
claude,29,negative_tone,first,normal,negative,4,2,3.5248,-0.0438
